user_id,name,timestamp,rating,text
dwQgVLil8D_-6uSQYLaTig,Mia D.,2024-02-24 17:53:10,5,"Food was delicious! And our waiter Mathew was kind, he showed great customer service!! Ambience was friendly and family oriented!"
jHEah6MDtfFFDhpro5BzaA,Akira C.,2024-02-25 12:19:34,5,"I ordered the Bulgogi Chow Mein. It was cooked perfectly to my liking and the service was phenomenal. The staff member we had, Sydney, is super nice and..."
WIrDGwWvAgEVdnnFsq51eg,Alexa S.,2024-02-25 12:18:28,5,"I highly recommend coming here 
The service is amazing and Sydney is awesome waitress would recommend asking for her"
dwQgVLil8D_-6uSQYLaTig,Mia D.,2024-02-24 17:53:10,5,"Food was delicious! And our waiter Mathew was kind, he showed great customer service!! Ambience was friendly and family oriented!"
jHEah6MDtfFFDhpro5BzaA,Akira C.,2024-02-25 12:19:34,5,"I ordered the Bulgogi Chow Mein. It was cooked perfectly to my liking and the service was phenomenal. The staff member we had, Sydney, is super nice and..."
hdo0UE0Lj2xThhhpFSI23w,Kim B.,2023-12-25 13:46:42,5,"Love this place. Made fresh. Staff Always friendly. Order tikki masala every time

And every if fjyynanghiyyb"
Us8iW_Djqub67E0bwQuQLA,Mohsin S.,2023-11-22 13:13:17,3,"Food tasted good. Service was quick. Nice clean place ... not the usual smell on an Indian restaurant.

Only problem was that the Chicken Makhani  looked..."
q0JUocrXQIRI9EqIQf6w5Q,Joe F.,2024-02-23 15:38:26,5,"Good was great, fast service. Great for a quick meal if you like Indian food. The prices are reasonable."
d9RxQ4mF5UTIwOV4ElCqyA,Haylee P.,2024-01-22 07:34:39,5,I came here from Houston and celebrated my birthday here and it was the most wonderful experience of my life. Jay and Justin set the tone and made...
2und8x6NimjUnBnM0O4cng,Victoria G.,2024-02-04 05:24:42,5,"Top notch food and drinks! Justin, our bartender, was a fun time and very skilled at his craft! A must visit location when in Dallas!"
Yo6BfK-YJIiCIbHY5PDKPg,Matthew D.,2024-03-06 21:22:26,5,"I am not even sure where to begin, 

We had a team dinner there with one of our vendors at work, there was 10 of us.  Nobody wanted or had to ask for..."
bZ8CQ7wem_0ErB0OXz-6uA,Dylan O.,2024-02-03 09:12:35,5,"This was my second time going to Meso Maya, but first time in a while. I keep meaning to try other Mexican food in Dallas but Meso Maya is really good and..."
WOwx47-v5JGgfusuMBJ-Qg,Randy 'Okie Sawbones' B.,2024-01-10 17:04:45,3,"How things have changed in two years. The service is still excellent, but the food quality has dropped way off. The brisket enchiladas I had today were..."
iYdS_3_xA6VaBEnQGT142g,Charles B.,2023-11-26 11:14:02,5,"This place Ripps

perfect activity to do before catching a Dallas Stars game 

if you or a friend are visiting Dallas, this would be a pretty good direction..."
pWQlH7_Ytc0BekMh-XJanA,Gregory P.,2023-09-20 16:48:31,5,"Wowowowo! The dumpling here's are some of the best I've had. 

Vegetable dumpling with sauce is the way to go! Very flavorful and not too spicy. I didn't..."
Rdro0ZXoVNh1uNW0FvccNw,Erik W.,2023-09-25 17:04:48,3,"Emm, this place is really just an ok for me. I don 't love it or like it, but I won't actively against going back as well.

The first thing I noticed when I..."
26EHrOt8Zh4KXzuTAlpJ9w,Heather M.,2024-02-24 12:38:45,5,Such good service! The dumplings were amazing! Cute decor. The chicken noodles were so good and even better the next day!
wdeSuZil-DrsBMopt6JtZg,Johnny H.,2024-03-05 09:20:31,5,"I had a near perfect experience at Uchi. Service was stellar and each dish was great. Fish was fresh and flavorful, nearly melt-in-your-mouth which is..."
XgJMY_YRc2iUolWVbs32hw,Tanya W.,2024-02-28 19:48:58,5,"The best sushi in the DFW area! Super high quality, fresh ingredients and very tasty. Today was the first time I tried their bincho maki and it was amazing!..."
NtszKVfPdwIVu2gjS8MXjw,Eric Y.,2024-02-27 18:35:28,5,"A great experience with delicious food. For the DFW area, prices were reasonable and better than other similar fine dining establishments. Friendly service..."
US_KOLYgXmscY4l3SH3Fcg,Sumanyu M.,2024-03-06 09:40:04,5,"IT'S A HIT! Chipotle's Indian sibling? HELL YES. I'm probably not going to chipotle while I'm in San Jose. 

This place is amazing! Went there yesterday and..."
UJ6T_vIFOH5qpD1TyN57IA,Kathleen S.,2024-03-03 20:41:05,4,"Sam and Curry is becoming a regular on our list of local restaurants!  It is close to our home, and the food is good!  I have missed the Chipotle restaurant..."
8H_tgdwC-1_o-oS1RUJpUA,Tom U.,2024-02-29 10:59:48,4,"Good food here, with a unique twist in Indian & Mexican cuisine fusion food.

Walking in, it felt similar to a Chipotle experience than I expected. It had a..."
bqJNDwrpF-vULjAVAh_LyQ,Christina N.,2024-02-24 19:47:45,4,"A solid, classic Italian restaurant especially if you're coming to stuff yourself with a lot of food. 

The burrata salad was generous in portion, and went..."
ZYahnvHwY0_eCV_lybnfJA,Shaguna W.,2024-03-04 04:21:20,3,"Been here several times over the past years. This time went for my birthday. Food was delicious as always. 
My husband and I each got our own side of..."
iVBvfU7zHQzkOsdMQJtAyg,Mike S.,2024-02-16 17:56:18,4,"I love the milanese sauce at this place! I usually have it on the veal, but decided to get it tonight over the filet of sole. Wow... it was so good and they..."
VvWKpt68m0wUaJRBNpbFXQ,Lucy C.,2024-02-09 23:13:29,5,I decided to give it another chance and I came back today and I could say that today I did have a pleasant experience at Luna Mexican Kitchen and I feel...
jFphjRf9VeRE0azUkeirNg,Larry E.,2024-02-23 19:16:45,5,"The food is awesome and authentic, but different.  The staff is warm and kind.  No where else in San Jose like Luna! We love it!"
vZFUtNK438P0nJ9qJ0yvTA,Jazmin S.,2024-02-10 21:48:12,5,The food was amazing & the serves was amazing. Ivine was great! The steak was perfect!
_oaVsicby3MyOJgdkE3O2A,Quynh L.,2024-03-02 15:08:25,5,Stop by on a Saturday afternoon with my mom and my boyfriend. We didn't realize how busy the restaurant would be but we definitely dodged the rush because...
A6CCCJ2hXleWNh7FTso1Wg,Bethany K.,2024-02-25 02:51:46,5,This place gets packed during peak hours so try to come early. There was a small wait on the weekend but the service was very fast. Parking is limited....
dhkhbi18QWUw6EJhay9RlQ,Thuy Anh T.,2024-02-23 20:41:36,5,"I've heard about Paik's Noodle a lot recently and had to try it. It's worth the hype! We got the jjamppong (spicy seafood noodle soup, beef jjamppong (beef..."
Et1Jqg-5lyjG4VACPD3cmA,Alex M.,2024-01-25 11:23:31,4,"One of the best Ramen spots I've had in the San Jose area. They have quick, great service, and they get my order right every time. The only two negatives..."
xt17fNrq4P_3DsYL4ZrAaA,Glenn M.,2024-03-02 19:46:01,5,"Super Delicious!

Four of us had dinner here and it was excellent!

We arrived just as they opened and the line was already 50 deep to get in. Let me tell..."
idbTWffrgqwC--9x98Tgwg,Erly G.,2024-03-01 23:51:42,5,Ramen Nagi - very popular in the Bay area. They have 2 locations in the bay and we opted to go to this location at the Westfield Valley Fair Mall. We've...
Yjqe8K14sCOV0Wb2_bp2Yw,Melissa P.,2024-02-24 07:04:04,5,Clay Pit never disappoints! The food is amazing and the atmosphere makes it even better.
aaL6tdDpPTJ_9Vq-DyeISA,Cristie F.,2024-02-03 15:08:19,5,"The best food ever!!! Great atmosphere, wonderful service, and fabulous food. Any trip to Austin must include a meal at the Clay Pit!"
YkuNFPeo4wPqex-QklGeDA,Donna S.,2024-02-29 09:38:56,5,"LOVE THIS PLACE! There is something for EVERYONE! Adventurous or not, carnivore or not... SO MANY CHOICES! 

Have an espresso martini while you decide! A..."
0bDWHJs8caP92Jm79ZzqIw,George H.,2024-02-23 02:05:57,5,"Adding to the chorus with another glowing 5-star review!
If you're seeking impeccable service, a menu that leaves you torn between options, expertly crafted..."
HRpTYO8cxu53U64Gp_fSkA,Brittany A.,2024-02-02 07:36:29,5,I kept hearing about Red Ash and decided to make a reservation and wait the 3 months because of the amazing things people were saying about . Let me say...
0G4MpsBFRWG7ZCEv4sfVxQ,Haley A.,2024-01-14 07:36:27,5,"Always amazing. 

MUST - the tomato's and burrata. This is my favorite thing on the menu hands down. Absolutely incredible. 

Meatballs as well! So juicy..."
A7JgjKKBkVwJWKNRhTiCQg,Vineet C.,2023-12-29 18:55:16,5,I really enjoy breakfast tacos so much so that I prepared the night before visiting to ensure I would have room in my tummy to eat here. I ordered the Don...
0uU-AkvZMbzTMSLRtm1m3A,Tawny V.,2023-12-03 18:14:29,5,"Late post Oct 23'
My cousin raved about this spot and honestly, it did not disappoint. Got the Tuesday special -Flautas - Two rolled crispy tortillas filled..."
lnIDZ6O57ruIGthZXiSTsQ,Jasmyn D.,2023-11-26 06:57:14,5,"If you're looking for a place where you instantly feel at home with homey, grandmas-kitchen vibes and old Mexican diner style breakfast then this spot is..."
pLVGf1OiZ-ghYS7qm9bWew,Erick M.,2024-02-01 19:48:52,5,Thomas was amazing he gave me good recommendations and was so attentive. I also loved the food we explored something out of the whole menu and it did not...
seUVHPUTFlXh6dDGosJZhA,Vanessa Ray B.,2024-02-08 12:20:49,5,Asian Fusion offers more than just a meal; it delivers a captivating dining experience that exceeds expectations. Whether you're looking for a romantic...
irCTzQ0vy-h6xIH9ZNJmfg,Sree Harsha B.,2024-02-11 15:22:49,5,I recently dined at 1618 Asian Fusion and had an exceptional experience. The house fried rice was a delightful surprise - perfectly seasoned with a medley...
cXezhebRticMLvnNRLQbNQ,Alicia D.,2024-02-23 20:56:29,5,"1000/10 food was amazing. Long wait but so worth it. Host made us feel so welcome and had such a great vibe. I believe his name was Conner, loved him! Our..."
zl_6gUD3apsn4TUP_y2y7Q,Sydney D.,2024-02-22 18:16:47,5,I love the food here the sushi chefs and servers are amazing Chris and Andy and Brady
mTaB4R6xFcXgReZzdnjY-A,Christian L.,2024-02-18 17:27:07,5,"Chris and Kevin absolutely crushed it!! Personable and definitely masters of their craft.

Rolls were amazing, as always.

Ambiance was great energy, truly..."
UTrvAmIHW9YtXLaz8HKrOw,John B.,2024-01-08 14:45:31,5,5th Element is our favorite Indian restaurant in Jacksonville and we would usually order takeout from this establishment. They provide a culinary journey...
reL_vpo_vTBIiiEnl19y9A,Lynnea B.,2024-02-24 18:51:09,5,"5th Element has been my go to spot for comforting and flavorful Indian cuisine for years. Before diving into the main course, don't miss out on 5th..."
q-MAVzvY5L4O4fc0JA7P8A,Jen C.,2024-03-04 08:21:37,4,"Lots of options to choose from, especially veggie friendly! Forgot to take pics but would recommend the samosa chaat and veggie vindaloo. They also give..."
hhugRvTxLcOS4fkWjhkevw,Ben M.,2023-11-25 05:51:29,5,I've ordered take out  from Carmines a few times now and it's quickly becoming our favorite local pizza place.  A bit more expensive than Pizza Hut or...
n-wOUZJlD3WAQanZ3Pk-LA,M P.,2023-10-10 16:00:23,4,"If you are looking for tablecloths and linen napkins..nope.
Food I'd basic Italian nothing fancy.
Pizza good Isabella Rosellini a favorite"
opWQBDvAgChc-vCmHfCMJg,Mark R.,2023-10-09 13:08:27,5,"Today, we surprised our supervisor with a birthday/bosses day lunch. I searched for restaurants in the Riverside area, and this one sounded very appealing,..."
PcAKAoMD_zAs0FNwmI3BAA,Kabrina B.,2023-12-15 11:38:59,4,The food was great. We stopped on our way to Tampa from Orlando.  The service was amazing. I chose shredded beef or something like that. I should have...
Ov65RM2ELcZDOfCTOhcqLQ,Jasmine R.,2024-02-14 12:53:17,3,The food is pretty good but I feel like it is overpriced. The service is hit or miss. I have not been to other locations so I cannot confirm if it is just...
4bCxYk4nrmS_FiBAA1-w7Q,James N.,2022-06-30 15:41:12,3,Unfortunately there aren't many positives to point out here. The layout of the restaurant is oddly stark. The burritos-though hefty in size-are served a...
D3pgN8C8S_LPULLsaQUpZw,Alexa R.,2024-01-02 10:49:17,5,"Good dim sum is a bit difficult to come by in Jacksonville, but Timwah checks all the boxes! This restaurant has a heavy focus on dim sum, while offering a..."
aszLtDaC4SEYdpmUSnK-vQ,Sara M.,2024-01-09 17:26:46,1,"We drove about 30 minutes to come here and when we walked in we were immediately told they were closed. It was 8:20 PM, the door was unlocked, and all..."
mMhSGKkSFKbgqZ4xJccqyA,Marie D.,2023-11-28 12:29:19,3,"Stopped by here for dinner before heading to Orlando to visit some friends! We saw that the reviews were great so we tried this restaurant out. 

Everything..."
8a_t7Sb04cpusDNDAEFL8g,Susan T.,2024-02-26 22:40:38,5,"I love Domu. I come here often and have always had a great experience. From the food, to the service, to the aesthetics. My go-to is either the tuna don if..."
C7GVkgRue0SjfAYdBng-Cw,Tish C.,2024-03-05 15:19:52,2,I was hoping my first experience would be a great one. I was sadly disappointed. I came here for appetizers and drinks with a friend. We were quickly seated...
Sa5B7W8OH_Y0b_4bI_B42Q,Saembyeol B.,2024-02-25 15:04:08,5,I've been to domu many times and never had a bad experience. As I was waiting for my table at domu I was getting drinks at the bar and I noticed a guy being...
f7ojyLVcMxtVF4snEsSpMQ,Mercedes V.,2023-12-25 13:53:46,5,"Food we ordered was very good, mild spice, creamy sauce, generous portion of chicken.  Garlic naan is made fresh, buttery and lots of chopped garlic spread..."
cLeWYc-iwxQNwHCP_chjlQ,Destany L.,2023-11-21 21:43:33,5,Chapati was my introduction into Indian cuisine and let's just say my experience was unforgettable. Everything I dipped my fork into was packed with flavor....
uKWKYtY76vwufpYcyvJkaw,Eli B.,2024-03-09 16:18:30,5,portions are great! plenty of meat in the butter chicken! My favorite spot! Great Service!
IpbRw7VPUu636R5lBhAbLQ,Patty T.,2024-02-19 21:31:06,4,"Food was great, service was good, but the wait was extremely long, even though we were on the waitlist. It wasn't even a weekend evening."
Ap7IZto_aYn5RsbxQOyH3Q,Laura P.,2024-03-09 15:28:45,5,"Food is good, but the vibes are better! If you're looking for a great date night spot - this is it. Cozy and romantic, this old house turned restaurant has..."
IC3cDP-KidSU_G5pdwIvnQ,Lincoln M.,2024-02-06 19:50:39,5,"They need a major ""remodel / update"" inside (dusty fake flowers and just out dated ) but sitting outside or getting take out is a 9.8/10 for value and..."
naN9OTwGRCpSBBSRya_G0g,Crissy L.,2024-03-05 16:30:35,5,"Was totally ready to be a harsh Mexican food critic coming from a place with great Mexican food. 

This was delicious!! Highly recommend the cauliflower..."
MdiYMJH2yH2h6Q_69z0EJg,Mike L.,2024-01-27 12:59:52,4,"Based on your description, I'd craft a review for the fish taco and the spicy margarita as follows:

---

**Fish Tacos**: The fish tacos at Nada delivered a..."
Lkst084WscA_s56ZPQY47w,Xochitl R.,2023-12-18 17:36:50,1,So much to say about how unbelievably bad the service was. I waited for 40 minutes as everyone else walked in was seated. When asked why I wasn't getting...
VC6oNH-jTXIMd8HLib7_2g,Rick S.,2024-01-06 14:01:47,3,Restaurant chains are a bit of a different animal and my evaluations tend to focus more on how well each location executes on living up to the expectations...
OIRTcpBZp_ykH9L4m1Ox7g,Teri W.,2023-12-19 15:38:50,1,"What has happened to this restaurant??  We visited on a Tuesday night at 5:30, not busy!!  Took 45 minutes to get our dinner.  A lot of food was just..."
DYT2S6Mx7z4Vy5dcQ3Y4sw,Tracy T. S.,2023-12-14 17:46:35,4,One of my favorite chain restaurants. Always reliably good food. I usually go with the Mongolian beef and the fried rice. This time I also went with the...
j-ncUwU-T9fTWbysE4VFpw,Ellie S.,2024-02-04 17:56:55,5,"Ramen can be VERY hit or miss. 

Pulling up to this place you can just tell it's going to be good. The menu is small, but for good reason. They do their..."
joGLpKR2J7J_Wd8UTrcnoQ,Carmen W.,2024-02-26 13:53:27,4,When this place first opened I feel like it was the only place in Indy that served ramen. Now there are a ton of places so I hate to say it but I haven't...
-Bv2DxQtG7xPYdJqlqL9fQ,Emi M.,2023-04-11 07:50:10,4,"Ramen Ray has long been on my list, and I finally went! Again, growing up in Japan, I am VERY picky about Ramen and it's authenticity. It is sad to admit..."
4WFPD7Oa5LjBeWIyRiGD4Q,Alissa F.,2024-01-23 06:47:34,5,"New to Columbus as of June, we had been asking around for restaurant recommendations, and Aab came up more than once. No wonder: great food, service, and..."
B4nXmiRDiPR4KmSY51eN6w,Matthew L.,2024-01-07 16:24:08,5,"Hands down the best Indian in Columbus...probably best I've EVER had! The lamb saag is my go to, it's absolutely mouth watering. Usually we get take out..."
zttHb-80gROKjJaW3JIVtg,Melissa Z.,2023-11-28 20:22:59,5,Every dish I tried from the lunch buffet was delicious and well worth the price (~$15 per person). The food may not be the most authentic (not as spicy/hot...
MEfYboYk4ivNytmPkkeuAA,Howard M.,2024-02-10 15:05:47,5,"My favorite place in this city!!!!  Fabulous drinks, amazing food, fantastic service!!!  My top choices: arancini appetizer, goat cheese and shrimp pizza,..."
1xjvYR1buRX24o1wI91NcQ,Angela D.,2023-12-08 09:10:49,5,Love love love love LOVE everything about this place. In Columbus there are two locations; one downtown and one north of the bus more in the suburbs....
r1queCrzLWaDLmAr-fA4RA,Mike L.,2024-03-01 20:32:37,3,I wanted to like this place more and concede maybe it's just the dish I got that didn't quite hit the mark. It was between this and the truffley ravioli....
KVbxBMOj9p_Yr9wyrKpdAQ,Libbyann P.,2024-02-10 09:02:16,5,Fantastic place to eat! When you walk in you're instantly greeted and seated. They provide nachos and salsa before the waiter comes to take your drink and...
_mw3mgQcRkhvnjWMYhC03Q,Nini A.,2023-10-11 18:54:59,5,"Do not sleep on this place! 

I am visiting from SoCal and had been feeling homesick. 
This food is absolutely amazing. 
Super surprised with how good the..."
itaWlxuZRh89La3mRuz9eg,Yushi N.,2023-12-12 21:05:19,3,"Every1, when you order the Monday BOGO taco deal, say the total number of tacos you want (e.g., four tacos). Do not say half the number of tacos you want..."
pdo8lzYf9NRsA92aOniM-A,Ben J.,2024-01-20 19:46:13,4,"Big takeout order for dinner. If there was 0.5 scoring, I would have gone 3.5. 
Ordered Singapore noodles with chicken and shrimp, beef lo mein spicy,..."
p3Mauuj9W_TmszjL3vAOXQ,Reece S.,2024-01-28 11:47:39,2,"I had the Hawaii Five-O roll and my husband had the sweet and sour chicken with fried rice. The sushi was just ok, honestly, it was kind of bland for a roll..."
2cqZkbt7nbR3fuioTwDqWw,Jenna B.,2024-01-13 10:04:47,1,"So sad for what's become of Tai's. This used to be one of the most consistent, albeit not the best Chinese but very enjoyable, in the city. I've been eating..."
C6XcvBL4FIiiov6tF99YQw,Gabriel G.,2024-02-27 05:21:44,5,"This place is just incredible! Best sushi in Columbus. Hands down. The selection, the quality, and the preparation are top notch! Even their rolls are..."
nlc1I-5WxR3Jtc-kLGDNyA,Abby R.,2024-02-25 13:33:16,4,Stopped in for dinner on a busy Thursday evening. We made a reservation and were seated promptly. The resturaunt is larger than you'd think and can get a...
aDrP3yUhXJ7gxwZiVJUduA,Sam W.,2024-02-04 20:28:39,5,"I was here 8/10/23. The rolls were delicious, service was good. Price was average for sushi, wish it was cheaper but that's how it is. Overall can't..."
qFg36dQATUh8deh5cVoU3g,Yasmine A.,2024-02-28 10:20:09,5,This is my favorite spot for a taste of Indian food! Best samosas and everything is full of flavor.
D6SmedMMYAMfUc8gvza1Bg,Bill A.,2023-06-08 11:52:56,4,"Dropped in on the Indian Kitchen for a quick lunch.  It was definitely fast and the quality of the food and service was very good.

We were greeted by a..."
eWOP7FuxKvuhywdlGHCUEg,Deepthi T.,2024-01-24 15:04:12,1,"Very very disappointed with my experience at this location. We did a post funeral event here, and we had an agreed upon price with the owner for certain..."
IbVov_B6BZwTT6jwrlTz1Q,William T.,2023-12-13 17:54:03,5,"Here's what you need: 

Honey Bastard 
Truff Daddy 
Nutella Dessert pizza that I can't remember the name of 

Enjoy!"
lq2Hc9ZvRGs335h6FqnELQ,Gabriel C.,2024-02-26 18:12:38,4,"Food was great!! Probably the best pizza I've had up until this point! The food had the right mixture, nothing was overdone and the ingredients mixed right..."
XKOzNIgJQ-Fz28hbKtSoQA,Brandy S.,2024-01-12 06:37:57,3,I looooooove pizza! Wood fired pizza?? Yesssss please! That is why I was so excited to try this place. They have a wonderful Yelp rating and seem to be...
iXbogQqFzMGb5G5GUFcjLA,Susana C.,2024-03-06 10:42:30,4,"If you find yourself close to the Stockyards, Joe T Garcia's is good TexMex dining choice. They have outstanding service but it's the patio that truly..."
UHOvzKlcE7Jr7SCjQQPwKg,Shen T.,2024-02-29 06:03:39,2,"Like many, people have talked about this place. So when we were in the area last weekend, decided to come here to see what the hype is..."
z7M0jEAYYPcsBCCGIlP1UQ,Cody H.,2024-02-10 11:59:27,4,"I highly recommend coming to this restaurant, that is a staple to the stockyards, which is located just a few blocks away. 

A couple of things to know..."
j2-0yYww0YFtjn559ioklQ,Huan P.,2024-02-21 09:54:06,5,Living in downtown fort worth there are not good options for Vietnamese food. Luckily this place is only 10 minutes away (no traffic). Arlington will always...
o_wWEuUULDCw3f1EQtng6A,Uyen L.,2023-08-19 17:27:21,4,"I bookmarked so many Vietnamese restaurants in Haltom City to try whenever I'm in the area, and I'm so glad I finally had time to visit one. My Lan was the..."
_wtyN7lYLrMZHIp38Uslrw,Lisa M.,2024-02-08 14:54:28,4,"Good, consistent food for price.  Eggs rolls are one of a kind, always recommend calling ahead for Togo orders."
-dMVNIQb7S2OLS95d-Tn7Q,Trevor T.,2024-02-07 16:23:46,5,"This is my fourth time coming here and it always smacks. Always start off with the edamame and Cherry bomb.., AUTOMATIC. We ordered 2 espresso martinis and..."
Jxod5HUFX2oO4vRdpN40-w,Krystal C.,2023-12-18 09:00:35,5,"Our go to spot for Sushi Sundays! 
       Tip- it's half priced on Sundays :) 

Atmosphere- this is a large space and we always sit at the sushi bar......"
UhsR1lBKqtRr7u5hNkm_ew,Danielle R.,2023-12-01 19:24:54,3,I'm new to Texas and I will say the sushi at this restaurant is above average compared to other places I have tried so far. The restaurant is nicely...
rct-LS6sy07W80UnBUdHoQ,Payal S.,2024-01-21 17:46:00,4,Service and ambience were good..limited options to choose from but good food. recommend this place
Z5XKE07NJ98Bfoz1Qnl8jA,Laura K.,2024-02-03 06:54:14,5,Food is always good and they have a nice wine selection. Love the atmosphere. Cosy house on East Blvd with a porch for nice weather days.
7gBuJsucc0v6-ZIZXaFMTw,Audra A.,2024-03-04 11:54:43,5,Amazing food!  We love Indian cuisine and this place came highly recommended by a friend. Dining area is various rooms of a historic house. It's such a...
_HIHF-q_FGSdj5AGIk0T0w,Sebastian B.,2024-02-18 18:14:36,5,I would recommend this place for a beautiful place to bring your loved ones and family. If you're heading out here for a weekend make sure to book a...
EoDfCrquty5pZP5ovIJtsQ,D M.,2024-03-07 19:09:38,5,"Outstanding. 

Pollo alla griglia (sp), meatballs, service. 

Rest of the party had the chicken special. 

Loved it all.  Ample portions."
cyuDrrG5eEK-TZI867MUPA,Mitch K.,2024-03-04 08:47:36,5,"It has been a long time between visits as we have been enjoying Little Mama's in Charlotte, which is closer to our home.  Mama ricotta's is, in our opinion,..."
NpeWrJk-MUR0E2Pb0p0oYw,Emily L.,2024-03-02 04:38:15,5,Love sitting outside!! I've tried a couple different things. I really don't know what my favorite is because everything has been good! My husband loves the...
U13eUyAh7_tjtE0ANEjlMA,Kathleen A.,2023-11-05 06:48:20,3,Been here a few times with friends and just family. My biggest note is consistency. I've ordered the same thing 4 times. Avocado Pasta Salad + Thai Chili...
Y_8V4gdriEsXs6z6vOJ2gw,Fallon H.,2024-02-22 10:51:05,4,The staff was very kind and the food was super flavorful! It was busy so my friend and I were sat in a back area that felt a bit odd but was still well lit...
BdSzxo23FAb6-S1_PtwJTg,Chris C.,2024-02-23 12:54:16,5,"I was in town on business and was told I needed to try the Dumpling Lady and that it doesn't disappoint. Well, they weren't wrong. 

We tried most of the..."
Z7pFsGpIyLzMTZsXjTFF1A,Daniel P.,2024-01-16 19:21:38,4,"this time at optimist hall
the cutest of chicks had an early appointment near city center so we were overnighting in town to avoid the early morning drive..."
_0p-IcWltylzqAH4CioExA,ChauPha N.,2023-09-25 09:20:11,2,"I was in Charlotte for a weekend getaway and stopped by the dumpling lady for lunch. 

The parking lot for the dumpling lady was free for the first two..."
BtS0qpw9ez_CSa28Y3lQsg,Ella R.,2024-01-07 16:34:51,5,"Excellent, the best ramen in Charlotte. The food is always amazing quality and fresh with flavors that shine compared to the average ramen place. You can..."
V_-7-SvfFwB8kbKQ-VujwQ,Seabea G.,2024-02-19 16:24:27,3,"Futo Buta - hahaha! 

My joy of having a ramen bowl was robbed when I saw so little broth in my ramen bowl especially in a rainy day. 

Within several..."
7nG3xVPgNZlYxt_f48cZLQ,Courtney R.,2024-01-30 17:01:43,4,"Made a stop at Futo Buta after a recommendation from one of my friends while I was in town and had a great time!

When I arrived there around 5ish on a..."
hHDltEEGlvuhRjDvfbYpqg,Nadine F.,2024-01-06 10:01:26,5,"This review is long overdue, as I've been to Nirmal's four or five times now.  I was initially skeptical about fancy Indian at high prices ($30ish for an..."
BV45NihoYjf4S0Jg5h8vFg,Toshitha J.,2024-01-17 17:12:03,3,"We booked our table weeks in advance, a smart move considering the limited seating at the restaurant. When we arrived, the hostess seated us and swiftly..."
3q_7u4iQBBVKId5sHQE1Aw,Lulu K.,2024-01-16 22:27:43,4,"-1 for the cold atmosphere... it's like we were almost eating outside 

Otherwise the butter naan which I've never had anywhere else was perfectly airy and..."
hVRNP_9lk0tNsOaHH8NlPQ,Ron H.,2024-01-23 09:42:33,4,"The calamari delivered a satisfying experience. The squid was perfectly cooked with a delightful crunch, and the accompanying sauce added a nice flavor..."
i5pNGApUlfCYIX0QjAQ74w,Mia K.,2024-03-10 10:01:14,5,"Reliable great place to eat at Pike Place Market. 
Reservations recommended for this popular place. But was able to get walk-in seating at their counter as..."
b7fkkiCpyQKhlko8B1xyQg,Sawan S.,2024-03-09 17:34:24,5,My girlfriend and I went to The Pink Door on our trip to Seattle in February. We absolutely loved it. When I was looking for restaurants to try in Seattle...
x0orUy8b58kiCqeRe3PFmg,Andrew F.,2024-01-21 21:48:51,5,Simply the best tacos in Seattle! My fav is the chicken and adobada taco with pineapple.
zto3tsyG40FKhgylEUZ8DA,Stephanie N.,2023-11-19 12:03:00,5,"Fantastic. Went twice. The steak mulita and taco chukis were our favorites, but you really can't go wrong. The adobada quesadilla was fantastic as well. We..."
SKpY1uheP9uMbVmtllFHtw,Wesley L.,2023-10-27 16:42:39,5,"A hidden gem (literally, it's kinda hard to find from the outside), my friend shared a place with decent Mexican food during my visit to Seattle. It's super..."
tUwkpvOhVfPQy2E97SwJww,Dave P.,2024-02-06 17:24:02,5,"Great dumplings, amazing service. Would recommend and will be back next time I am in town"
Rb8VA1Ix4kVzZT2M3aeefw,Taylor R.,2024-01-29 13:31:32,5,"Who doesn't love soup dumplings?!?  

I know this place is a chain, but it's super fun. I love that you basically get a sheet to mark off what items you..."
FhjWQJ7o8c_6l1IZhMuagw,B F.,2024-02-29 11:01:26,4,"Quick lunch meal - good food, a little pricy. 
Portions are large though 
Located in a mall so dinning experience is convenient"
E9emqB7SIZHw3DNpnYbMWQ,Anne P.,2024-02-23 16:11:40,5,"SUSHI & MOCKTAILS!!

Ambiance: The interior is sleek and modern- perfect for catching up with friends and taking cute lunch date pics! Side note: the..."
L04Rsrup6tC5zNvj8ixqew,Char D.,2024-03-08 08:04:56,3,From the outside this place looks very high end but not so much on the inside honestly. We got seated right away with having reservations. We arrived super...
nxTlndmbr0n28MZx5zuG1w,Robert D.,2024-02-29 13:33:21,3,"The place looks like an upscale spot. Dark colors, chandeliers and we look like were going to spend some loot!
The waiter ""Ross"" was helping us out, tall..."
kYmWE5JtdmVpIQ5ExyTDaw,J S.,2024-01-30 08:08:46,3,"Don't send around promotional emails for discount lunch buffet if you will actually charge full price!  Food is good, but it really is annoying to get a..."
2knrJjUNxG1mRGsuVgjQpg,Justin T.,2023-10-09 17:57:44,4,"Solid spot with a nice ambiance and a good lunch buffet. While the options for the lunch buffet was a bit more limited than other lunch buffet, it's still..."
EWt6fxtJFMbOknoE70CzTQ,Grace A.,2024-03-06 15:22:03,5,Always enjoy my meals here Most recently had great food and service at their lunch buffet.
3TyX5TKtWFCJxWqVKKxIqw,Brian H.,2023-12-15 16:38:42,5,"Osteria Marco is situated nicely in Larimer Square. I have had several meals here including at the bar and I have yet to be disappointed. 

Let's talk about..."
