id,name,price,rating,review_count,url,transactions,is_closed,address1,address2,address3,city,zip_code,country,state,display_address,category_1_type,category_1_title,category_2_type,category_2_title,category_3_type,category_3_title
Khnmn7dwavwZbsuxBebggA,AFURI IZAKAYA,$$,3.9,1026,https://www.yelp.com/biz/afuri-izakaya-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,923 SE 7th Ave,,,Portland,97214,US,OR,"923 SE 7th Ave, Portland, OR 97214",ramen,Ramen,izakaya,Izakaya,cocktailbars,Cocktail Bars
90nu9SmFfQaXsoWoZGB0mQ,Murata Restaurant,$$,4.4,421,https://www.yelp.com/biz/murata-restaurant-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,200 SW Market St,,,Portland,97201,US,OR,"200 SW Market St, Portland, OR 97201",japanese,Japanese,sushi,Sushi Bars,wine_bars,Wine Bars
QrvhRSVPAuRLeIXcnnCGKQ,Yokohama Skyline Eatery,$$,4.7,55,https://www.yelp.com/biz/yokohama-skyline-eatery-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,33 NE 3rd Ave,Ste 325,,Portland,97232,US,OR,"33 NE 3rd Ave, Ste 325, Portland, OR 97232",ramen,Ramen,,,,
NDyx6d5639qT8Lw4mDFg0Q,Wa Kitchen Kuu,$$,4.5,181,https://www.yelp.com/biz/wa-kitchen-kuu-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,125 NE Martin Luther King Jr Blvd,,,Portland,97232,US,OR,"125 NE Martin Luther King Jr Blvd, Portland, OR 97232",japanese,Japanese,sushi,Sushi Bars,,
xpRMJWJUH2eN4GcsB-1Icw,Ramen Ryoma,$$,4.4,190,https://www.yelp.com/biz/ramen-ryoma-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1037 SW Morrison St,,,Portland,97205,US,OR,"1037 SW Morrison St, Portland, OR 97205",ramen,Ramen,izakaya,Izakaya,,
dNuHmxjReW8CFxq8ap1Qsw,Tomo Ramen,$$,4.5,60,https://www.yelp.com/biz/tomo-ramen-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,3545 SE Hawthorne Blvd,,,Portland,97214,US,OR,"3545 SE Hawthorne Blvd, Portland, OR 97214",ramen,Ramen,,,,
bO2ADMWH8gNUbNxcLNdPNA,Tokyo Sando,$$,4.6,325,https://www.yelp.com/biz/tokyo-sando-portland-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,431 SW Harvey Milk St,,,Portland,97204,US,OR,"431 SW Harvey Milk St, Portland, OR 97204",japanese,Japanese,sandwiches,Sandwiches,foodtrucks,Food Trucks
2CgbBRCuCt5OZf7jkRCQgQ,Kalé,$$,4.3,530,https://www.yelp.com/biz/kal%C3%A9-portland-5?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,50 SW Pine St,Ste 102,,Portland,97204,US,OR,"50 SW Pine St, Ste 102, Portland, OR 97204",japacurry,Japanese Curry,,,,
7p6_n11oJ0a3dGf4JmSboA,Izakaya Kichinto,$$,3.8,338,https://www.yelp.com/biz/izakaya-kichinto-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,102 NE Russell St,,,Portland,97212,US,OR,"102 NE Russell St, Portland, OR 97212",ramen,Ramen,sushi,Sushi Bars,izakaya,Izakaya
Sx1cYOlFdZqTCNe5pI-BtQ,Musashi's Pdx,$$,4.3,115,https://www.yelp.com/biz/musashis-pdx-portland?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['restaurant_reservation', 'pickup', 'delivery']",False,4246 SE Belmont St,Ste 2,,Portland,97215,US,OR,"4246 SE Belmont St, Ste 2, Portland, OR 97215",japanese,Japanese,sushi,Sushi Bars,,
7QT9RmSgX5CtUsmXKipA5g,Momoyama,$$$,4.3,148,https://www.yelp.com/biz/momoyama-portland-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1022 NW Johnson St,,,Portland,97209,US,OR,"1022 NW Johnson St, Portland, OR 97209",sushi,Sushi Bars,japanese,Japanese,tapasmallplates,Tapas/Small Plates
LLv1ERyUBFc0YeJdmU6m3g,Fun Noodle Bar,$$,4.1,318,https://www.yelp.com/biz/fun-noodle-bar-albuquerque-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,5317 Menaul Blvd,,,Albuquerque,87110,US,NM,"5317 Menaul Blvd, Albuquerque, NM 87110",chinese,Chinese,noodles,Noodles,ramen,Ramen
QYs-eROiXgFo8Wui9pnTIQ,Naruto,$$,4.3,364,https://www.yelp.com/biz/naruto-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,2110 Central Ave SE,,,Albuquerque,87106,US,NM,"2110 Central Ave SE, Albuquerque, NM 87106",ramen,Ramen,bars,Bars,,
W6MR5yrZNnNeNPNc4xeSGQ,Tokyo Bangkok,$$,4.1,168,https://www.yelp.com/biz/tokyo-bangkok-albuquerque-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4959 Pan American Fwy Ne B,Ste B,,Albuquerque,87109,US,NM,"4959 Pan American Fwy Ne B, Ste B, Albuquerque, NM 87109",sushi,Sushi Bars,japanese,Japanese,thai,Thai
NEhtTJV4D8JY27RlQq9djQ,Oni,$$,4.2,133,https://www.yelp.com/biz/oni-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,600 Central Ave SW,Ste 100,,Albuquerque,87102,US,NM,"600 Central Ave SW, Ste 100, Albuquerque, NM 87102",ramen,Ramen,,,,
uWM91k9H0NfhvgWsmv9r4w,O Ramen and Curry House,$$,3.9,466,https://www.yelp.com/biz/o-ramen-and-curry-house-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,2114 Central Ave,,,Albuquerque,87106,US,NM,"2114 Central Ave, Albuquerque, NM 87106",ramen,Ramen,,,,
MnBm53v5qk1M9g6FbDURDw,Korean BBQ House Sushi & Sake,$$,3.2,172,https://www.yelp.com/biz/korean-bbq-house-sushi-and-sake-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4214 Central Ave SE,,,Albuquerque,87108,US,NM,"4214 Central Ave SE, Albuquerque, NM 87108",sushi,Sushi Bars,japanese,Japanese,korean,Korean
sY931TYhAxx6PhAYOpN7kg,Takumi Restaurant,$$,3.2,275,https://www.yelp.com/biz/takumi-restaurant-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,2100 Louisiana Blvd NE,Ste 800,,Albuquerque,87110,US,NM,"2100 Louisiana Blvd NE, Ste 800, Albuquerque, NM 87110",sushi,Sushi Bars,bbq,Barbeque,teppanyaki,Teppanyaki
lJ2-EWP6ddC3G2Dy-MWRSQ,"Japanese Kitchen Teppanyaki Steakhouse, Sushi And Bar",$$,3.4,109,https://www.yelp.com/biz/japanese-kitchen-teppanyaki-steakhouse-sushi-and-bar-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,6521 Americas Pkwy NE,,,Albuquerque,87110,US,NM,"6521 Americas Pkwy NE, Albuquerque, NM 87110",steak,Steakhouses,teppanyaki,Teppanyaki,sushi,Sushi Bars
JeQBbubrXQkZNMBADlBafQ,Shogun Japanese Restaurant,$$,3.8,150,https://www.yelp.com/biz/shogun-japanese-restaurant-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,3310 Central Ave SE,,,Albuquerque,87106,US,NM,"3310 Central Ave SE, Albuquerque, NM 87106",japanese,Japanese,sushi,Sushi Bars,,
E10v5Qw9_y11QiDikz-9SQ,Sushi Freak - ABQ Uptown,$,3.3,259,https://www.yelp.com/biz/sushi-freak-abq-uptown-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,2200 Louisiana Blvd NE,Ste D,,Albuquerque,87110,US,NM,"2200 Louisiana Blvd NE, Ste D, Albuquerque, NM 87110",sushi,Sushi Bars,japanese,Japanese,asianfusion,Asian Fusion
DCru1mN5uuYy8XB1VVahbQ,Crazy Fish,$$,3.8,225,https://www.yelp.com/biz/crazy-fish-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,3015 Central Ave NE,,,Albuquerque,87106,US,NM,"3015 Central Ave NE, Albuquerque, NM 87106",sushi,Sushi Bars,japanese,Japanese,,
gItwaFKtE6uZRXEiseJ5Rg,Hayashi Japanese Steakhouse,$$,3.4,213,https://www.yelp.com/biz/hayashi-japanese-steakhouse-albuquerque-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,6321 San Mateo Blvd NE,,,Albuquerque,87109,US,NM,"6321 San Mateo Blvd NE, Albuquerque, NM 87109",japanese,Japanese,sushi,Sushi Bars,steak,Steakhouses
d5DL2FewGY9nGU8Xbn1cFA,Teriyaki Chicken Bowl,$,2.9,12,https://www.yelp.com/biz/teriyaki-chicken-bowl-albuquerque-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,4700 Menaul Blvd NE,,,Albuquerque,87110,US,NM,"4700 Menaul Blvd NE, Albuquerque, NM 87110",japanese,Japanese,,,,
LXouhQ88wx6VPGhzTo8i6g,Azuma Sushi & Teppan,$$,3.0,188,https://www.yelp.com/biz/azuma-sushi-and-teppan-albuquerque-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4701 San Mateo Blvd NE,,,Albuquerque,87109,US,NM,"4701 San Mateo Blvd NE, Albuquerque, NM 87109",sushi,Sushi Bars,japanese,Japanese,,
z7zJSaZp3ekJwbFv287rng,Sushi Hana,$$,3.7,181,https://www.yelp.com/biz/sushi-hana-albuquerque?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,521 Central Ave NW,Ste A,,Albuquerque,87102,US,NM,"521 Central Ave NW, Ste A, Albuquerque, NM 87102",sushi,Sushi Bars,japanese,Japanese,,
IClEA0yADQ42Tubum8mkVw,Kensho Social,$$,4.4,457,https://www.yelp.com/biz/kensho-social-san-jose-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,919 Story Rd,Ste 1100,,San Jose,95122,US,CA,"919 Story Rd, Ste 1100, San Jose, CA 95122",coffee,Coffee & Tea,ramen,Ramen,,
Bysp8a8CJtHm7d1YPrnQug,Shabu Time,$$,4.4,352,https://www.yelp.com/biz/shabu-time-san-jose-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,171 Jackson St,,,San Jose,95112,US,CA,"171 Jackson St, San Jose, CA 95112",japanese,Japanese,hotpot,Hot Pot,diyfood,Do-It-Yourself Food
ikcPgo8rKPyD4mrXulGcAA,Gombei,$$,3.9,1269,https://www.yelp.com/biz/gombei-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,193 Jackson St,,,San Jose,95112,US,CA,"193 Jackson St, San Jose, CA 95112",japanese,Japanese,,,,
1dCHW_68FNeKCPlrAFUxqA,Hinodeya Ramen Bar,$$,4.4,702,https://www.yelp.com/biz/hinodeya-ramen-bar-campbell?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,2210 S Bascom Ave,,,Campbell,95008,US,CA,"2210 S Bascom Ave, Campbell, CA 95008",ramen,Ramen,,,,
Lsq9Y_RRUDzcvEUcRehRFQ,Minato Japanese Restaurant,$$,4.1,1016,https://www.yelp.com/biz/minato-japanese-restaurant-san-jose-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,617 N 6th St,,,San Jose,95112,US,CA,"617 N 6th St, San Jose, CA 95112",japanese,Japanese,,,,
An9w4xK3DBVc-P9SAZ_BXA,Sushi Koya,$$,4.3,732,https://www.yelp.com/biz/sushi-koya-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,2424 Almaden Rd,,,San Jose,95125,US,CA,"2424 Almaden Rd, San Jose, CA 95125",sushi,Sushi Bars,japanese,Japanese,seafood,Seafood
SkLpfpSfGbk5MdzMX3AzSA,Yuki Sushi,$$,3.8,1299,https://www.yelp.com/biz/yuki-sushi-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,1140 Lincoln Ave,Ste 8,,San Jose,95125,US,CA,"1140 Lincoln Ave, Ste 8, San Jose, CA 95125",sushi,Sushi Bars,japanese,Japanese,,
zyoIontHUwBkUivTM0q_ZA,Izakaya Restaurant,$$,3.9,792,https://www.yelp.com/biz/izakaya-restaurant-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1335 N 1st St,,,San Jose,95112,US,CA,"1335 N 1st St, San Jose, CA 95112",japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
qRAwImvjFb_i7PohpinGyg,Kaita Restaurant,$$,4.0,632,https://www.yelp.com/biz/kaita-restaurant-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,215 Jackson St,,,San Jose,95112,US,CA,"215 Jackson St, San Jose, CA 95112",japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
oEi2mP6cutyHMDxWPTyRqA,Gyu-Kaku Japanese BBQ,$$$,3.3,217,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-san-jose-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,28 N Almaden Ave,Ste 70,,San Jose,95110,US,CA,"28 N Almaden Ave, Ste 70, San Jose, CA 95110",japanese,Japanese,asianfusion,Asian Fusion,bbq,Barbeque
wwIuVp394Hh-OjSu2PlPyg,Enjoy Seoul,$$,4.0,523,https://www.yelp.com/biz/enjoy-seoul-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,979 Story Rd,Ste 7057,,San Jose,95122,US,CA,"979 Story Rd, Ste 7057, San Jose, CA 95122",korean,Korean,sushi,Sushi Bars,japanese,Japanese
fBiBfe9fIOHOqG_VYpYetw,Teriyaki Dude,$,4.6,214,https://www.yelp.com/biz/teriyaki-dude-san-jose-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4112 Monterey Rd,Ste C,,San Jose,95111,US,CA,"4112 Monterey Rd, Ste C, San Jose, CA 95111",newamerican,New American,japanese,Japanese,,
cCKea_ufuGcxI14fhe84vw,Cha Cha Sushi,$$,4.0,3956,https://www.yelp.com/biz/cha-cha-sushi-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['pickup'],False,547 W Capitol Expy,,,San Jose,95136,US,CA,"547 W Capitol Expy, San Jose, CA 95136",sushi,Sushi Bars,japanese,Japanese,,
Eeu4qWsyyRusc8LsXtROIQ,Bowl K Poke & Roll,$$,4.8,176,https://www.yelp.com/biz/bowl-k-poke-and-roll-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1780 Story Rd,Unit 20,,San Jose,95122,US,CA,"1780 Story Rd, Unit 20, San Jose, CA 95122",japanese,Japanese,poke,Poke,,
zQJLKC3QXGPdAWdJL-lb7w,Kyoto Palace Japanese Steakhouse,$$$,3.4,947,https://www.yelp.com/biz/kyoto-palace-japanese-steakhouse-campbell-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1875 S Bascom Ave,Ste 2500,,Campbell,95008,US,CA,"1875 S Bascom Ave, Ste 2500, Campbell, CA 95008",japanese,Japanese,sushi,Sushi Bars,steak,Steakhouses
qHreQmifF0dNmBhM36Fu4w,House Of Genji,$$$,3.4,975,https://www.yelp.com/biz/house-of-genji-san-jose?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,1335 N 1st St,,,San Jose,95112,US,CA,"1335 N 1st St, San Jose, CA 95112",japanese,Japanese,steak,Steakhouses,sushi,Sushi Bars
Wog8rsyCPT1W8jgkUf_cYw,Okayama Sushi,$$,3.3,969,https://www.yelp.com/biz/okayama-sushi-san-jose-6?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,565 N 6th St,Ste A,,San Jose,95112,US,CA,"565 N 6th St, Ste A, San Jose, CA 95112",japanese,Japanese,sushi,Sushi Bars,,
fQhYS_Foz-GRCJCRGCkh4w,Twisted Cafe,$,4.4,197,https://www.yelp.com/biz/twisted-cafe-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,315 N Great Neck Rd,Ste 308,,Virginia Beach,23454,US,VA,"315 N Great Neck Rd, Ste 308, Virginia Beach, VA 23454",ramen,Ramen,chinese,Chinese,noodles,Noodles
uzycgwOorjyGoerz5APVcg,Oishii Burger,$$,4.3,354,https://www.yelp.com/biz/oishii-burger-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4402 Princess Anne Rd,Ste 111,,Virginia Beach,23462,US,VA,"4402 Princess Anne Rd, Ste 111, Virginia Beach, VA 23462",burgers,Burgers,ramen,Ramen,,
V2a8or-femnHA59LJTC87g,Forbidden Palace,$$,3.9,150,https://www.yelp.com/biz/forbidden-palace-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,3333 Virginia Beach Blvd,Ste 34,Princess Anne Plaza Shopping Center,Virginia Beach,23452,US,VA,"3333 Virginia Beach Blvd, Ste 34, Princess Anne Plaza Shopping Center, Virginia Beach, VA 23452",chinese,Chinese,asianfusion,Asian Fusion,japanese,Japanese
MDRfn8_uDiMc_LqbSo4mLg,Molly Ramen Poke Tea,$$,4.0,145,https://www.yelp.com/biz/molly-ramen-poke-tea-virginia-beach-7?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,869 Lynnhaven Pkwy,Ste 109,,Virginia Beach,23452,US,VA,"869 Lynnhaven Pkwy, Ste 109, Virginia Beach, VA 23452",ramen,Ramen,bubbletea,Bubble Tea,poke,Poke
oG2f1PKiE857_pU9N5iteQ,Nara Sushi Japanese Restaurant,$$,4.5,256,https://www.yelp.com/biz/nara-sushi-japanese-restaurant-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1115 Independence Blvd,Ste 104,,Virginia Beach,23455,US,VA,"1115 Independence Blvd, Ste 104, Virginia Beach, VA 23455",japanese,Japanese,sushi,Sushi Bars,,
Ol_RwpKRAUHgLYy69Ml0mA,O’ Yummy Sushi,$$,3.9,208,https://www.yelp.com/biz/o-yummy-sushi-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,401 N Great Neck Rd,,,Virginia Beach,23454,US,VA,"401 N Great Neck Rd, Virginia Beach, VA 23454",sushi,Sushi Bars,japanese,Japanese,salad,Salad
Ai5BSHnIFgAtX2O4aAaBdA,Domoishi,$$,3.8,82,https://www.yelp.com/biz/domoishi-virginia-beach-8?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3545 Buckner Blvd,Ste 106,,Virginia Beach,23453,US,VA,"3545 Buckner Blvd, Ste 106, Virginia Beach, VA 23453",asianfusion,Asian Fusion,poke,Poke,ramen,Ramen
cOurKjIgHiBR9QmPzrS0Vw,Yamachen's sushi,$$,4.5,131,https://www.yelp.com/biz/yamachens-sushi-virginia-beach-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,750 Independence Blvd,Ste 4564,,Virginia Beach,23455,US,VA,"750 Independence Blvd, Ste 4564, Virginia Beach, VA 23455",sushi,Sushi Bars,japanese,Japanese,,
0SGnXKu2oTKry0UVyil-_g,Sumo Japanese Steak House & Sushi Bar,$$,3.3,160,https://www.yelp.com/biz/sumo-japanese-steak-house-and-sushi-bar-virginia-beach-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,116 S Independence Blvd,,,Virginia Beach,23462,US,VA,"116 S Independence Blvd, Virginia Beach, VA 23462",japanese,Japanese,sushi,Sushi Bars,steak,Steakhouses
qf_v-HYlZA8jbueCipcBHg,Flaming Japan,$,3.9,111,https://www.yelp.com/biz/flaming-japan-virginia-beach?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3545 Buckner Blvd,Ste 109,,Virginia Beach,23453,US,VA,"3545 Buckner Blvd, Ste 109, Virginia Beach, VA 23453",japanese,Japanese,,,,
